User_ID (FK),Type_user,MainCluster_ID,MainCluster_Description
86348,free,5,"New User, Skimming Listeners"
86353,free,5,"New User, Skimming Listeners"
86356,free,5,"New User, Skimming Listeners"
86365,free,5,"New User, Skimming Listeners"
86366,free,5,"New User, Skimming Listeners"
86368,free,5,"New User, Skimming Listeners"
86370,free,5,"New User, Skimming Listeners"
86372,free,5,"New User, Skimming Listeners"
86389,free,5,"New User, Skimming Listeners"
86399,free,5,"New User, Skimming Listeners"
86400,free,5,"New User, Skimming Listeners"
86402,free,5,"New User, Skimming Listeners"
86405,free,5,"New User, Skimming Listeners"
86414,free,5,"New User, Skimming Listeners"
86417,free,5,"New User, Skimming Listeners"
86421,free,5,"New User, Skimming Listeners"
86425,free,5,"New User, Skimming Listeners"
86432,free,5,"New User, Skimming Listeners"
86435,free,5,"New User, Skimming Listeners"
86442,free,5,"New User, Skimming Listeners"
86448,free,5,"New User, Skimming Listeners"
86456,free,5,"New User, Skimming Listeners"
86457,free,5,"New User, Skimming Listeners"
86458,free,5,"New User, Skimming Listeners"
86460,free,5,"New User, Skimming Listeners"
86462,free,5,"New User, Skimming Listeners"
86498,free,5,"New User, Skimming Listeners"
86499,free,5,"New User, Skimming Listeners"
86509,free,5,"New User, Skimming Listeners"
86510,free,5,"New User, Skimming Listeners"
86519,free,5,"New User, Skimming Listeners"
86537,free,5,"New User, Skimming Listeners"
86549,free,5,"New User, Skimming Listeners"
86558,free,5,"New User, Skimming Listeners"
86560,free,5,"New User, Skimming Listeners"
86582,free,5,"New User, Skimming Listeners"
86583,free,5,"New User, Skimming Listeners"
86597,free,5,"New User, Skimming Listeners"
86604,free,5,"New User, Skimming Listeners"
86607,free,5,"New User, Skimming Listeners"
86608,free,5,"New User, Skimming Listeners"
86622,free,5,"New User, Skimming Listeners"
86634,free,5,"New User, Skimming Listeners"
86638,free,5,"New User, Skimming Listeners"
86641,free,5,"New User, Skimming Listeners"
86648,free,5,"New User, Skimming Listeners"
86652,free,5,"New User, Skimming Listeners"
86655,free,5,"New User, Skimming Listeners"
86657,free,5,"New User, Skimming Listeners"
86659,free,5,"New User, Skimming Listeners"
86660,free,5,"New User, Skimming Listeners"
86661,free,5,"New User, Skimming Listeners"
86666,free,5,"New User, Skimming Listeners"
86670,free,5,"New User, Skimming Listeners"
86671,free,5,"New User, Skimming Listeners"
86674,free,5,"New User, Skimming Listeners"
86678,free,5,"New User, Skimming Listeners"
86686,free,5,"New User, Skimming Listeners"
86696,free,5,"New User, Skimming Listeners"
86702,free,5,"New User, Skimming Listeners"
86704,free,5,"New User, Skimming Listeners"
86707,free,5,"New User, Skimming Listeners"
86708,free,5,"New User, Skimming Listeners"
86717,free,5,"New User, Skimming Listeners"
86730,free,5,"New User, Skimming Listeners"
86732,free,5,"New User, Skimming Listeners"
86739,free,5,"New User, Skimming Listeners"
86740,free,5,"New User, Skimming Listeners"
86756,free,5,"New User, Skimming Listeners"
86760,free,5,"New User, Skimming Listeners"
86776,free,5,"New User, Skimming Listeners"
86780,free,5,"New User, Skimming Listeners"
86789,free,5,"New User, Skimming Listeners"
86794,free,5,"New User, Skimming Listeners"
86797,free,5,"New User, Skimming Listeners"
86801,free,5,"New User, Skimming Listeners"
86803,free,5,"New User, Skimming Listeners"
86821,free,5,"New User, Skimming Listeners"
86826,free,5,"New User, Skimming Listeners"
86832,free,5,"New User, Skimming Listeners"
86841,free,5,"New User, Skimming Listeners"
86845,free,5,"New User, Skimming Listeners"
86863,free,5,"New User, Skimming Listeners"
86864,free,5,"New User, Skimming Listeners"
86868,free,5,"New User, Skimming Listeners"
86869,free,5,"New User, Skimming Listeners"
86872,free,5,"New User, Skimming Listeners"
86880,free,5,"New User, Skimming Listeners"
86900,free,5,"New User, Skimming Listeners"
86901,free,5,"New User, Skimming Listeners"
86910,free,5,"New User, Skimming Listeners"
86915,free,5,"New User, Skimming Listeners"
86919,free,5,"New User, Skimming Listeners"
86928,free,5,"New User, Skimming Listeners"
86931,free,5,"New User, Skimming Listeners"
86944,free,5,"New User, Skimming Listeners"
86945,free,5,"New User, Skimming Listeners"
86948,free,5,"New User, Skimming Listeners"
86972,free,5,"New User, Skimming Listeners"
86982,free,5,"New User, Skimming Listeners"
86984,free,5,"New User, Skimming Listeners"
86987,free,5,"New User, Skimming Listeners"
86988,free,5,"New User, Skimming Listeners"
86996,free,5,"New User, Skimming Listeners"
87013,free,5,"New User, Skimming Listeners"
87017,free,5,"New User, Skimming Listeners"
87036,free,5,"New User, Skimming Listeners"
87037,free,5,"New User, Skimming Listeners"
87038,free,5,"New User, Skimming Listeners"
87047,free,5,"New User, Skimming Listeners"
87061,free,5,"New User, Skimming Listeners"
87063,free,5,"New User, Skimming Listeners"
87066,free,5,"New User, Skimming Listeners"
87071,free,5,"New User, Skimming Listeners"
87075,free,5,"New User, Skimming Listeners"
87094,free,5,"New User, Skimming Listeners"
87098,free,5,"New User, Skimming Listeners"
87099,free,5,"New User, Skimming Listeners"
87110,free,5,"New User, Skimming Listeners"
87113,free,5,"New User, Skimming Listeners"
87114,free,5,"New User, Skimming Listeners"
87126,free,5,"New User, Skimming Listeners"
87128,free,5,"New User, Skimming Listeners"
87139,free,5,"New User, Skimming Listeners"
87147,free,5,"New User, Skimming Listeners"
87152,free,5,"New User, Skimming Listeners"
87155,free,5,"New User, Skimming Listeners"
87157,free,5,"New User, Skimming Listeners"
87162,free,5,"New User, Skimming Listeners"
87186,free,5,"New User, Skimming Listeners"
87195,free,5,"New User, Skimming Listeners"
87205,free,5,"New User, Skimming Listeners"
87207,free,5,"New User, Skimming Listeners"
87210,free,5,"New User, Skimming Listeners"
87215,free,5,"New User, Skimming Listeners"
87226,free,5,"New User, Skimming Listeners"
87231,free,5,"New User, Skimming Listeners"
87239,free,5,"New User, Skimming Listeners"
87244,free,5,"New User, Skimming Listeners"
87246,free,5,"New User, Skimming Listeners"
87248,free,5,"New User, Skimming Listeners"
87251,free,5,"New User, Skimming Listeners"
87258,free,5,"New User, Skimming Listeners"
87266,free,5,"New User, Skimming Listeners"
87271,free,5,"New User, Skimming Listeners"
87280,free,5,"New User, Skimming Listeners"
87295,free,5,"New User, Skimming Listeners"
87299,free,5,"New User, Skimming Listeners"
87301,free,5,"New User, Skimming Listeners"
87313,free,5,"New User, Skimming Listeners"
87322,free,5,"New User, Skimming Listeners"
87323,free,5,"New User, Skimming Listeners"
87325,free,5,"New User, Skimming Listeners"
87334,free,5,"New User, Skimming Listeners"
87339,free,5,"New User, Skimming Listeners"
87344,free,5,"New User, Skimming Listeners"
87350,free,5,"New User, Skimming Listeners"
87365,free,5,"New User, Skimming Listeners"
87367,free,5,"New User, Skimming Listeners"
87371,free,5,"New User, Skimming Listeners"
87376,free,5,"New User, Skimming Listeners"
87378,free,5,"New User, Skimming Listeners"
87379,free,5,"New User, Skimming Listeners"
87390,free,5,"New User, Skimming Listeners"
87394,free,5,"New User, Skimming Listeners"
87409,free,5,"New User, Skimming Listeners"
87410,free,5,"New User, Skimming Listeners"
87412,free,5,"New User, Skimming Listeners"
87413,free,5,"New User, Skimming Listeners"
87415,free,5,"New User, Skimming Listeners"
87426,free,5,"New User, Skimming Listeners"
87439,free,5,"New User, Skimming Listeners"
87443,free,5,"New User, Skimming Listeners"
87452,free,5,"New User, Skimming Listeners"
87467,free,5,"New User, Skimming Listeners"
87469,free,5,"New User, Skimming Listeners"
87470,free,5,"New User, Skimming Listeners"
87472,free,5,"New User, Skimming Listeners"
87489,free,5,"New User, Skimming Listeners"
87495,free,5,"New User, Skimming Listeners"
87496,free,5,"New User, Skimming Listeners"
87497,free,5,"New User, Skimming Listeners"
87499,free,5,"New User, Skimming Listeners"
87504,free,5,"New User, Skimming Listeners"
87509,free,5,"New User, Skimming Listeners"
87516,free,5,"New User, Skimming Listeners"
87519,free,5,"New User, Skimming Listeners"
87520,free,5,"New User, Skimming Listeners"
87527,free,5,"New User, Skimming Listeners"
87537,free,5,"New User, Skimming Listeners"
87543,free,5,"New User, Skimming Listeners"
87553,free,5,"New User, Skimming Listeners"
87559,free,5,"New User, Skimming Listeners"
87570,free,5,"New User, Skimming Listeners"
87579,free,5,"New User, Skimming Listeners"
87584,free,5,"New User, Skimming Listeners"
87602,free,5,"New User, Skimming Listeners"
87603,free,5,"New User, Skimming Listeners"
87606,free,5,"New User, Skimming Listeners"
87607,free,5,"New User, Skimming Listeners"
87610,free,5,"New User, Skimming Listeners"
87621,free,5,"New User, Skimming Listeners"
87627,free,5,"New User, Skimming Listeners"
87634,free,5,"New User, Skimming Listeners"
87637,free,5,"New User, Skimming Listeners"
87644,free,5,"New User, Skimming Listeners"
87651,free,5,"New User, Skimming Listeners"
87654,free,5,"New User, Skimming Listeners"
87677,free,5,"New User, Skimming Listeners"
87683,free,5,"New User, Skimming Listeners"
87684,free,5,"New User, Skimming Listeners"
87685,free,5,"New User, Skimming Listeners"
87686,free,5,"New User, Skimming Listeners"
87687,free,5,"New User, Skimming Listeners"
87689,free,5,"New User, Skimming Listeners"
87703,free,5,"New User, Skimming Listeners"
87706,free,5,"New User, Skimming Listeners"
87708,free,5,"New User, Skimming Listeners"
87719,free,5,"New User, Skimming Listeners"
87723,free,5,"New User, Skimming Listeners"
87728,free,5,"New User, Skimming Listeners"
87731,free,5,"New User, Skimming Listeners"
87732,free,5,"New User, Skimming Listeners"
87735,free,5,"New User, Skimming Listeners"
87741,free,5,"New User, Skimming Listeners"
87743,free,5,"New User, Skimming Listeners"
87745,free,5,"New User, Skimming Listeners"
87751,free,5,"New User, Skimming Listeners"
87759,free,5,"New User, Skimming Listeners"
87761,free,5,"New User, Skimming Listeners"
87764,free,5,"New User, Skimming Listeners"
87765,free,5,"New User, Skimming Listeners"
87771,free,5,"New User, Skimming Listeners"
87775,free,5,"New User, Skimming Listeners"
87776,free,5,"New User, Skimming Listeners"
87777,free,5,"New User, Skimming Listeners"
87780,free,5,"New User, Skimming Listeners"
87794,free,5,"New User, Skimming Listeners"
87800,free,5,"New User, Skimming Listeners"
87803,free,5,"New User, Skimming Listeners"
87817,free,5,"New User, Skimming Listeners"
87818,free,5,"New User, Skimming Listeners"
87824,free,5,"New User, Skimming Listeners"
87826,free,5,"New User, Skimming Listeners"
87831,free,5,"New User, Skimming Listeners"
87850,free,5,"New User, Skimming Listeners"
87863,free,5,"New User, Skimming Listeners"
87864,free,5,"New User, Skimming Listeners"
87880,free,5,"New User, Skimming Listeners"
87902,free,5,"New User, Skimming Listeners"
87907,free,5,"New User, Skimming Listeners"
87915,free,5,"New User, Skimming Listeners"
87916,free,5,"New User, Skimming Listeners"
87923,free,5,"New User, Skimming Listeners"
87927,free,5,"New User, Skimming Listeners"
87929,free,5,"New User, Skimming Listeners"
87944,free,5,"New User, Skimming Listeners"
87945,free,5,"New User, Skimming Listeners"
87953,free,5,"New User, Skimming Listeners"
87956,free,5,"New User, Skimming Listeners"
87962,free,5,"New User, Skimming Listeners"
87969,free,5,"New User, Skimming Listeners"
87972,free,5,"New User, Skimming Listeners"
87973,free,5,"New User, Skimming Listeners"
87974,free,5,"New User, Skimming Listeners"
87979,free,5,"New User, Skimming Listeners"
87980,free,5,"New User, Skimming Listeners"
87981,free,5,"New User, Skimming Listeners"
87984,free,5,"New User, Skimming Listeners"
87987,free,5,"New User, Skimming Listeners"
87988,free,5,"New User, Skimming Listeners"
87992,free,5,"New User, Skimming Listeners"
87996,free,5,"New User, Skimming Listeners"
87997,free,5,"New User, Skimming Listeners"
88003,free,5,"New User, Skimming Listeners"
88004,free,5,"New User, Skimming Listeners"
88007,free,5,"New User, Skimming Listeners"
88008,free,5,"New User, Skimming Listeners"
88014,free,5,"New User, Skimming Listeners"
88040,free,5,"New User, Skimming Listeners"
88044,free,5,"New User, Skimming Listeners"
88050,free,5,"New User, Skimming Listeners"
88051,free,5,"New User, Skimming Listeners"
88053,free,5,"New User, Skimming Listeners"
88066,free,5,"New User, Skimming Listeners"
88069,free,5,"New User, Skimming Listeners"
88079,free,5,"New User, Skimming Listeners"
88085,free,5,"New User, Skimming Listeners"
88109,free,5,"New User, Skimming Listeners"
88113,free,5,"New User, Skimming Listeners"
88124,free,5,"New User, Skimming Listeners"
88126,free,5,"New User, Skimming Listeners"
88131,free,5,"New User, Skimming Listeners"
88135,free,5,"New User, Skimming Listeners"
88150,free,5,"New User, Skimming Listeners"
88164,free,5,"New User, Skimming Listeners"
88165,free,5,"New User, Skimming Listeners"
88173,free,5,"New User, Skimming Listeners"
88178,free,5,"New User, Skimming Listeners"
88180,free,5,"New User, Skimming Listeners"
88190,free,5,"New User, Skimming Listeners"
88192,free,5,"New User, Skimming Listeners"
88203,free,5,"New User, Skimming Listeners"
88204,free,5,"New User, Skimming Listeners"
88209,free,5,"New User, Skimming Listeners"
88212,free,5,"New User, Skimming Listeners"
88215,free,5,"New User, Skimming Listeners"
88237,free,5,"New User, Skimming Listeners"
88241,free,5,"New User, Skimming Listeners"
88247,free,5,"New User, Skimming Listeners"
88251,free,5,"New User, Skimming Listeners"
88259,free,5,"New User, Skimming Listeners"
88262,free,5,"New User, Skimming Listeners"
88263,free,5,"New User, Skimming Listeners"
88289,free,5,"New User, Skimming Listeners"
88303,free,5,"New User, Skimming Listeners"
88307,free,5,"New User, Skimming Listeners"
88309,free,5,"New User, Skimming Listeners"
88314,free,5,"New User, Skimming Listeners"
88316,free,5,"New User, Skimming Listeners"
88317,free,5,"New User, Skimming Listeners"
88318,free,5,"New User, Skimming Listeners"
88323,free,5,"New User, Skimming Listeners"
88324,free,5,"New User, Skimming Listeners"
88326,free,5,"New User, Skimming Listeners"
88327,free,5,"New User, Skimming Listeners"
88328,free,5,"New User, Skimming Listeners"
88335,free,5,"New User, Skimming Listeners"
88341,free,5,"New User, Skimming Listeners"
88343,free,5,"New User, Skimming Listeners"
88345,free,5,"New User, Skimming Listeners"
88359,free,5,"New User, Skimming Listeners"
88360,free,5,"New User, Skimming Listeners"
88366,free,5,"New User, Skimming Listeners"
88398,free,5,"New User, Skimming Listeners"
88404,free,5,"New User, Skimming Listeners"
88419,free,5,"New User, Skimming Listeners"
88439,free,5,"New User, Skimming Listeners"
88459,free,5,"New User, Skimming Listeners"
88480,free,5,"New User, Skimming Listeners"
88483,free,5,"New User, Skimming Listeners"
88490,free,5,"New User, Skimming Listeners"
88506,free,5,"New User, Skimming Listeners"
88508,free,5,"New User, Skimming Listeners"
88510,free,5,"New User, Skimming Listeners"
88527,free,5,"New User, Skimming Listeners"
88545,free,5,"New User, Skimming Listeners"
88547,free,5,"New User, Skimming Listeners"
88549,free,5,"New User, Skimming Listeners"
88550,free,5,"New User, Skimming Listeners"
88551,free,5,"New User, Skimming Listeners"
88554,free,5,"New User, Skimming Listeners"
88556,free,5,"New User, Skimming Listeners"
88559,free,5,"New User, Skimming Listeners"
88571,free,5,"New User, Skimming Listeners"
88574,free,5,"New User, Skimming Listeners"
88581,free,5,"New User, Skimming Listeners"
88586,free,5,"New User, Skimming Listeners"
